,index,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
206,401056,14529552,16591864,11450.0,11450.0,11450.0, 36 months,14.64,394.91,C,C3,FSD,< 1 year,RENT,27500.0,Source Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14529552,,debt_consolidation,Debt consolidation,655xx,MO,22.09,0.0,Nov-1989,0.0,24.0,,16.0,0.0,13758.0,65.8,45.0,f,5708.36,5708.36,7898.2,7898.2,5741.64,2156.56,0.0,0.0,0.0,Jan-2016,394.91,Feb-2016,Jan-2016,1.0,26.0,1.0,INDIVIDUAL,,,,0.0,87.0,13758.0,,,,,,,,,,,,20900.0,,,
207,370405,18825604,20998184,8400.0,8400.0,8400.0, 36 months,12.49,280.98,B,B5,Team Leader,9 years,RENT,34000.0,Not Verified,Jun-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18825604,,credit_card,Credit card refinancing,238xx,VA,29.79,6.0,Feb-2003,2.0,2.0,,15.0,0.0,6043.0,29.1,35.0,f,4590.08,4590.08,5057.64,5057.64,3809.92,1247.72,0.0,0.0,0.0,Dec-2015,280.98,Feb-2016,Jan-2016,0.0,3.0,1.0,INDIVIDUAL,,,,1.0,0.0,64594.0,,,,,,,,,,,,20800.0,,,
208,811492,43226899,46233689,8750.0,8750.0,8750.0, 36 months,13.33,296.22,C,C3,Criminal Information Tech II,3 years,RENT,24500.0,Source Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43226899,,debt_consolidation,Debt consolidation,840xx,UT,20.63,0.0,Oct-1995,0.0,,,33.0,0.0,6592.0,87.9,47.0,w,6877.11,6877.11,2659.5,2659.5,1872.89,786.61,0.0,0.0,0.0,Dec-2015,296.22,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,52597.0,,,,,,,,,,,,7500.0,,,
209,759839,48010348,51250078,35000.0,35000.0,35000.0, 36 months,12.69,1174.07,C,C2,Vice President,3 years,RENT,240000.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48010348,,credit_card,Credit card refinancing,770xx,TX,18.61,0.0,Aug-1993,0.0,,,12.0,0.0,56513.0,91.0,34.0,w,28325.29,28325.29,9487.67,9487.67,6674.71,2812.96,0.0,0.0,0.0,Jan-2016,1174.07,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,167971.0,,,,,,,,,,,,62100.0,,,
210,732741,50446357,53826120,7000.0,7000.0,7000.0, 36 months,6.24,213.72,A,A2,SVP and Trust Manager,2 years,MORTGAGE,175000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50446357,,debt_consolidation,Debt consolidation,352xx,AL,7.0,0.0,Dec-1976,0.0,,,9.0,0.0,7723.0,16.1,34.0,w,5739.23,5739.23,1491.19,1491.19,1260.77,230.42,0.0,0.0,0.0,Jan-2016,213.72,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,298928.0,,,,,,,,,,,,48000.0,,,
211,131338,5627191,7009486,5000.0,5000.0,5000.0, 36 months,15.31,174.09,C,C2,super station,10+ years,MORTGAGE,70000.0,Not Verified,Jun-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5627191,  Borrower added on 05/29/13 > I need this money because I need to pay these two credit cards.<br><br> Borrower added on 05/29/13 > I need this money to pay off two credit cards.<br>,debt_consolidation,debt consolidation ,945xx,CA,12.57,2.0,Jan-2002,1.0,13.0,,11.0,0.0,4769.0,37.0,25.0,f,838.22,838.22,5396.39,5396.39,4161.78,1234.61,0.0,0.0,0.0,Jan-2016,174.09,Feb-2016,Jan-2016,0.0,23.0,1.0,INDIVIDUAL,,,,0.0,79.0,13272.0,,,,,,,,,,,,12900.0,,,
212,416771,13257643,15299853,6000.0,6000.0,6000.0, 36 months,12.49,200.7,B,B4,Rental Coordinator,4 years,OWN,27000.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13257643,,debt_consolidation,Debt consolidation,740xx,OK,13.96,0.0,Dec-1982,0.0,,,7.0,0.0,8677.0,96.4,23.0,w,2773.68,2773.68,4214.7,4214.7,3226.32,988.38,0.0,0.0,0.0,Jan-2016,200.7,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,8677.0,,,,,,,,,,,,9000.0,,,
213,301195,28512666,31035791,11750.0,11750.0,11750.0, 36 months,13.35,397.89,C,C2,Auto Body Repair Technician,3 years,RENT,52000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28512666,,debt_consolidation,Debt consolidation,494xx,MI,12.35,0.0,Nov-1990,0.0,56.0,57.0,7.0,1.0,7259.0,79.8,28.0,f,7414.78,7414.78,5968.35,5968.35,4335.22,1633.13,0.0,0.0,0.0,Jan-2016,397.89,Feb-2016,Jan-2016,0.0,56.0,1.0,INDIVIDUAL,,,,0.0,0.0,15594.0,,,,,,,,,,,,9100.0,,,
214,173326,3105750,3778057,24750.0,24750.0,24750.0, 60 months,17.27,618.71,C,C5,Unity Health System,9 years,MORTGAGE,55000.0,Verified,Jan-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3105750,,debt_consolidation,Debt Consolidation,146xx,NY,28.52,0.0,Sep-1998,0.0,,,23.0,0.0,29948.0,96.9,43.0,f,0.0,0.0,15058.49,15058.49,6033.56,6339.44,0.0,2685.49,483.3882,Oct-2014,618.71,,Mar-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,100310.0,,,,,,,,,,,,30900.0,,,
215,5838,882698,1097944,15000.0,15000.0,15000.0, 36 months,13.49,508.96,C,C1,Park Hill School District,10+ years,MORTGAGE,72000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=882698,,debt_consolidation,Credit Card Cut Up,641xx,MO,11.5,0.0,Apr-1993,0.0,24.0,,14.0,0.0,18556.0,53.3,20.0,f,0.0,0.0,18318.982782799998,18318.98,15000.0,3318.98,0.0,0.0,0.0,Oct-2014,521.06,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
216,184620,2090077,2422625,3600.0,3600.0,3600.0, 36 months,16.29,127.09,C,C4,Big Sandy Community & Technical College,6 years,RENT,42000.0,Source Verified,Nov-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2090077,,debt_consolidation,Consolidation Loan,415xx,KY,16.43,1.0,Sep-2004,2.0,11.0,,7.0,0.0,1325.0,39.0,17.0,w,0.0,0.0,1395.03,1395.03,919.13,475.9,0.0,0.0,0.0,Oct-2013,127.09,,Jan-2016,0.0,11.0,1.0,INDIVIDUAL,,,,0.0,0.0,22237.0,,,,,,,,,,,,3400.0,,,
217,266191,33009900,35643131,35000.0,35000.0,35000.0, 36 months,8.39,1103.09,A,A5,Vice President,2 years,MORTGAGE,203000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33009900,,debt_consolidation,Debt consolidation,123xx,NY,10.82,0.0,Feb-1999,0.0,30.0,,8.0,0.0,18718.0,64.8,35.0,w,22420.95,22420.95,15426.95,15426.95,12579.05,2847.9,0.0,0.0,0.0,Jan-2016,1103.09,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,284220.0,,,,,,,,,,,,28900.0,,,
218,478205,67585729,72439457,25225.0,25225.0,25225.0, 60 months,17.86,638.63,D,D5,Chief of Engineers  ,7 years,MORTGAGE,100000.0,Not Verified,Dec-2015,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67585729,,home_improvement,Home improvement,201xx,VA,31.72,1.0,Oct-1994,0.0,6.0,,11.0,0.0,22005.0,69.2,25.0,w,25225.0,25225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,675.0,432662.0,0.0,5.0,1.0,3.0,10.0,76793.0,47.4,0.0,0.0,14635.0,53.5,31800.0,0.0,1.0,3.0
219,668321,55128546,58699273,14400.0,14400.0,14400.0, 60 months,19.99,381.44,E,E4,Teacher,1 year,RENT,33000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55128546,,credit_card,Credit card refinancing,286xx,NC,36.91,0.0,Apr-2009,1.0,,,6.0,0.0,12742.0,65.3,7.0,w,13668.22,13668.22,1891.21,1891.21,731.78,1159.43,0.0,0.0,0.0,Jan-2016,381.44,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,42518.0,,,,,,,,,,,,19500.0,,,
220,380589,17413389,19535926,15000.0,15000.0,15000.0, 36 months,8.39,472.75,A,A5,ownre,10+ years,OWN,91877.0,Source Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17413389,,small_business,Business,481xx,MI,4.93,0.0,Jul-1978,1.0,24.0,,20.0,0.0,4564.0,7.4,44.0,w,0.0,0.0,16451.81,16451.81,15000.0,1451.81,0.0,0.0,0.0,Nov-2015,8887.81,,Nov-2015,0.0,24.0,1.0,INDIVIDUAL,,,,0.0,0.0,14046.0,,,,,,,,,,,,61700.0,,,
221,148203,4297052,5469417,9000.0,9000.0,9000.0, 36 months,15.31,313.36,C,C2,Los Robles Hospital & Medical Center,8 years,RENT,52000.0,Source Verified,Apr-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4297052,,debt_consolidation,Debt consolidation,913xx,CA,20.28,0.0,Feb-1999,1.0,,96.0,10.0,1.0,10322.0,66.2,27.0,f,0.0,0.0,10584.057178899999,10584.06,9000.0,1584.06,0.0,0.0,0.0,Sep-2014,5571.8,,Mar-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,130135.0,,,,,,,,,,,,15600.0,,,
222,716443,51997389,55427152,20000.0,20000.0,20000.0, 36 months,10.99,654.68,B,B4,Journeyman Electrician,10+ years,MORTGAGE,100000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51997389,,debt_consolidation,Debt consolidation,105xx,NY,31.34,1.0,Apr-1997,1.0,20.0,,11.0,0.0,39340.0,61.1,37.0,f,17105.35,17105.35,3915.87,3915.87,2894.65,1021.22,0.0,0.0,0.0,Jan-2016,654.68,Jan-2016,Jan-2016,0.0,20.0,1.0,INDIVIDUAL,,,,0.0,0.0,409014.0,,,,,,,,,,,,49600.0,,,
223,121469,5966310,7438733,9600.0,9600.0,9600.0, 36 months,9.71,308.46,B,B1,Webcor Builders,7 years,MORTGAGE,93000.0,Not Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5966310,,debt_consolidation,Debt consolidation,945xx,CA,11.51,0.0,Jan-2006,3.0,43.0,,9.0,0.0,5501.0,26.2,23.0,f,0.0,0.0,9969.44,9969.44,9600.0,369.44,0.0,0.0,0.0,Dec-2013,8736.89,,Jan-2016,0.0,43.0,1.0,INDIVIDUAL,,,,0.0,0.0,344709.0,,,,,,,,,,,,21000.0,,,
224,519463,65018417,69545184,14000.0,14000.0,14000.0, 60 months,11.49,307.83,B,B5,sales,10+ years,RENT,100000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65018417,,debt_consolidation,Debt consolidation,967xx,HI,9.65,0.0,Jun-1998,0.0,72.0,67.0,3.0,1.0,0.0,0.0,42.0,w,13826.22,13826.22,298.89,298.89,173.78,125.11,0.0,0.0,0.0,Dec-2015,307.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18524.0,,,,,,,,,,,,7700.0,,,
225,237288,36451025,39172714,21000.0,21000.0,21000.0, 60 months,10.49,451.27,B,B3,Manager Client Loyalty,2 years,MORTGAGE,140000.0,Source Verified,Dec-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=36451025,,credit_card,Credit card refinancing,070xx,NJ,8.55,0.0,Mar-2005,1.0,,87.0,8.0,2.0,20543.0,55.8,9.0,w,17331.46,17331.46,5842.03,5842.03,3668.54,2173.49,0.0,0.0,0.0,Jan-2016,451.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,343206.0,,,,,,,,,,,,36800.0,,,
226,214336,1334665,1579996,35000.0,35000.0,35000.0, 60 months,20.99,946.68,E,E3,Cheyenne and Arapaho Tribes ,3 years,RENT,82000.0,Verified,Jun-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1334665,  Borrower added on 06/04/12 > I have credit card debt and would like to consolidate the debt and pay it off at lower interest rates and within a five year perioed.   I have been waiting for such an opportunity to assist in gettting my debt paid off.   Thank you.<br>,debt_consolidation,debt,730xx,OK,31.0,0.0,Jun-1995,1.0,,,16.0,0.0,32129.0,84.5,41.0,f,0.0,0.0,39156.16,39156.16,35000.0,4156.16,0.0,0.0,0.0,Jan-2013,33483.37,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
227,833028,40836236,43701957,13000.0,13000.0,13000.0, 60 months,17.57,327.09,D,D4,Fiscal Officer,8 years,MORTGAGE,55698.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40836236,,debt_consolidation,Debt consolidation,820xx,WY,30.56,0.0,May-2002,0.0,,,12.0,0.0,15305.0,82.7,60.0,f,11538.81,11538.81,3245.52,3245.52,1461.19,1784.33,0.0,0.0,0.0,Jan-2016,327.09,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,205.0,126442.0,,,,,,,,,,,,18500.0,,,
228,545093,63844279,68239994,12000.0,12000.0,12000.0, 36 months,7.26,371.96,A,A4,operations,10+ years,MORTGAGE,52000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63844279,,debt_consolidation,Debt consolidation,333xx,FL,20.15,2.0,Sep-2001,0.0,7.0,,12.0,0.0,15058.0,52.3,25.0,w,11399.47,11399.47,739.08,739.08,600.53,138.55,0.0,0.0,0.0,Jan-2016,371.96,Feb-2016,Jan-2016,0.0,7.0,1.0,INDIVIDUAL,,,,0.0,0.0,257781.0,,,,,,,,,,,,28800.0,,,
229,185401,2075563,2427781,10000.0,10000.0,10000.0, 36 months,14.09,342.22,B,B5,CRI Solutions,3 years,MORTGAGE,110000.0,Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2075563,  Borrower added on 11/12/12 > Taking Parents and Siblings to Disney Vocation<br>,vacation,Vocation Loan,210xx,MD,6.43,0.0,Jul-1999,1.0,,,5.0,0.0,16189.0,39.4,14.0,f,0.0,0.0,10697.64,10697.64,10000.0,697.64,0.0,0.0,0.0,Jul-2013,1307.4,,Jul-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,107.0,389455.0,,,,,,,,,,,,41115.0,,,
230,268783,32419820,35033145,5000.0,5000.0,5000.0, 36 months,14.99,173.31,C,C5,Food service,3 years,RENT,24000.0,Not Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32419820,,debt_consolidation,Debt consolidation,952xx,CA,22.52,0.0,Apr-2009,0.0,,,8.0,0.0,4724.0,60.6,13.0,w,0.0,0.0,5593.26,5593.26,5000.0,593.26,0.0,0.0,0.0,Sep-2015,4041.8,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9779.0,,,,,,,,,,,,7800.0,,,
231,385031,16523244,18615649,13000.0,13000.0,13000.0, 36 months,10.99,425.55,B,B3,Financial Analyst,10+ years,MORTGAGE,115000.0,Not Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16523244,,debt_consolidation,Debt consolidation,030xx,NH,15.27,0.0,Dec-1998,0.0,,,5.0,0.0,44279.0,79.1,11.0,f,0.0,0.0,13773.5542926,13773.55,13000.0,773.55,0.0,0.0,0.0,Dec-2014,11220.25,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,311414.0,,,,,,,,,,,,56000.0,,,
232,753378,48625756,51874519,25000.0,25000.0,25000.0, 60 months,18.84,646.32,E,E2,Associate Director Fin a nce,4 years,MORTGAGE,101450.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48625756,,debt_consolidation,Debt consolidation,554xx,MN,19.04,0.0,Dec-2003,0.0,57.0,,11.0,0.0,23836.0,95.3,36.0,w,22854.29,22854.29,5144.39,5144.39,2145.71,2998.68,0.0,0.0,0.0,Jan-2016,646.32,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,119731.0,,,,,,,,,,,,25000.0,,,
233,81763,7649392,9331321,3825.0,3825.0,3825.0, 36 months,13.67,130.12,B,B5,Sps,3 years,RENT,23000.0,Not Verified,Oct-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7649392,  Borrower added on 10/01/13 > To pay off a high apr loan.<br>,debt_consolidation,Credit cards,967xx,HI,29.32,0.0,Mar-2007,0.0,,,11.0,0.0,6608.0,62.3,20.0,f,1195.88,1195.88,3382.88,3382.88,2629.12,753.76,0.0,0.0,0.0,Jan-2016,260.24,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,10414.0,,,,,,,,,,,,10600.0,,,
234,223836,1182417,1424122,32400.0,32400.0,32400.0, 36 months,8.9,1028.81,A,A5,Benfield Electric International Ltd.,10+ years,RENT,76900.0,Verified,Mar-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1182417,"  Borrower added on 03/09/12 > I've been at my job for 16 years.  It is very stable.<br>I pay my bills on time and pay more than min on credit card payments<br><br>  Borrower added on 03/11/12 > I volunteer, I am very reliable.<br>I am looking to consolidate my debt to in order to pay the fixed amount monthly.  My hope is to be able to be debt free within 36 months.<br><br> Borrower added on 03/11/12 > My montly budget has me paying multiple Credit Card companies.  I pay no less than $1064.00 monthly to one company who's min is far less.  This card will be paid off in April.  My goal of 1 monthly payment for all debt efficient and it will help me pay down all debt in a finite amount of time.<br><br>  Borrower added on 03/11/12 > My monthy budjet includes me paying multiple credit card payments. I pay no less than $1064.00 monthly on a card whose min is far less. The card will be paid off in April.  Having one monthly payment is efficient and will help me pay down all debt in a finite amount of time. (Redone to clarify/fix)<br><br>  Borrower added on 03/11/12 > Budget.<br>",credit_card,Credit,105xx,NY,16.02,0.0,Nov-1992,0.0,,,16.0,0.0,29253.0,39.4,35.0,f,0.0,0.0,36904.4203732,36904.42,32400.0,4504.42,0.0,0.0,0.0,Sep-2014,7081.81,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
235,274459,31737790,34340965,3100.0,3100.0,3100.0, 36 months,10.99,101.48,B,B3,,,OWN,18673.2,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31737790,,debt_consolidation,Debt consolidation,857xx,AZ,26.22,0.0,Dec-1999,2.0,62.0,64.0,8.0,1.0,6963.0,32.5,31.0,f,2013.55,2013.55,1416.93,1416.93,1086.45,330.48,0.0,0.0,0.0,Dec-2015,101.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,28080.0,,,,,,,,,,,,21400.0,,,
236,628591,58300330,62119051,24000.0,24000.0,24000.0, 36 months,9.17,765.1,B,B2,Thermal Engineer,1 year,MORTGAGE,95000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58300330,,debt_consolidation,Debt consolidation,774xx,TX,19.87,0.0,Oct-2000,3.0,,,18.0,0.0,42629.0,40.0,37.0,w,21046.71,21046.71,3733.8,3733.8,2953.29,780.51,0.0,0.0,0.0,Jan-2016,765.1,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,206837.0,,,,,,,,,,,,107800.0,,,
237,632151,58522366,62363087,5000.0,5000.0,5000.0, 36 months,9.17,159.4,B,B2,Project Manager,< 1 year,RENT,70000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58522366,,other,Other,088xx,NJ,22.39,2.0,Feb-1981,0.0,1.0,,24.0,0.0,15791.0,30.7,37.0,w,4384.71,4384.71,794.45,794.45,615.29,179.16,0.0,0.0,0.0,Jan-2016,159.4,Feb-2016,Jan-2016,0.0,39.0,1.0,INDIVIDUAL,,,,2.0,0.0,61185.0,,,,,,,,,,,,51500.0,,,
238,660207,56210297,59882019,12000.0,12000.0,12000.0, 36 months,7.26,371.96,A,A4,Office Admin,10+ years,MORTGAGE,57000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56210297,,debt_consolidation,Debt consolidation,329xx,FL,17.96,3.0,Aug-1994,0.0,1.0,,14.0,0.0,56187.0,19.6,37.0,w,10484.98,10484.98,1821.08,1821.08,1515.02,306.06,0.0,0.0,0.0,Dec-2015,371.96,Feb-2016,Jan-2016,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,0.0,193476.0,,,,,,,,,,,,84100.0,,,
239,545926,63330999,67672875,13000.0,13000.0,13000.0, 36 months,12.69,436.09,C,C2,Media Journalist,< 1 year,RENT,43000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63330999,,other,Other,782xx,TX,18.31,0.0,Aug-2005,0.0,,,11.0,0.0,20971.0,76.3,14.0,w,12399.61,12399.61,863.02,863.02,600.39,262.63,0.0,0.0,0.0,Jan-2016,436.09,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,44760.0,,,,,,,,,,,,27500.0,,,
240,583861,61441167,65559953,6000.0,6000.0,6000.0, 36 months,7.89,187.72,A,A5,Assistant Trainer,10+ years,RENT,36000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61441167,,debt_consolidation,Debt consolidation,762xx,TX,20.97,0.0,Apr-2004,1.0,53.0,,5.0,0.0,6774.0,62.1,8.0,f,5552.26,5552.26,556.58,556.58,447.74,108.84,0.0,0.0,0.0,Jan-2016,187.72,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,24874.0,,,,,,,,,,,,10900.0,,,
241,649724,57255632,60958416,12000.0,12000.0,12000.0, 36 months,10.99,392.81,B,B4,Account Manager,6 years,MORTGAGE,62000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57255632,,home_improvement,Home improvement,601xx,IL,34.89,0.0,Jul-2003,3.0,,,36.0,0.0,33188.0,48.7,51.0,w,10559.3,10559.3,1956.72,1956.72,1440.7,516.02,0.0,0.0,0.0,Jan-2016,392.81,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,199021.0,,,,,,,,,,,,68200.0,,,
242,92463,7051389,8713115,17200.0,17200.0,17200.0, 36 months,11.55,567.6,B,B3,FBI,10+ years,MORTGAGE,82954.0,Source Verified,Sep-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7051389,,debt_consolidation,credit cards consol,916xx,CA,13.11,0.0,Aug-2002,1.0,,,13.0,0.0,18865.0,62.1,22.0,f,0.0,0.0,19150.574973599996,19150.57,17200.0,1950.57,0.0,0.0,0.0,Nov-2014,11775.57,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,417255.0,,,,,,,,,,,,30400.0,,,
243,218602,1264080,1507291,10800.0,10800.0,10800.0, 36 months,15.81,378.69,C,C4,Infosys Limited ,5 years,RENT,94212.0,Not Verified,May-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1264080,  Borrower added on 04/25/12 > This loan is for consolidating debt.<br>,debt_consolidation,Debt Consolidation Loan,088xx,NJ,6.04,0.0,Jul-2008,1.0,,,2.0,0.0,3429.0,30.5,21.0,f,0.0,0.0,10679.74,10679.74,7582.9,2609.18,0.0,487.66,4.5510999987,Aug-2014,378.69,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
244,323723,24685070,27128078,10975.0,10975.0,10975.0, 36 months,14.49,377.72,C,C4,service,3 years,RENT,25000.0,Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24685070,,debt_consolidation,Debt consolidation,781xx,TX,22.28,0.0,May-1987,1.0,,,14.0,0.0,10928.0,20.8,29.0,f,0.0,0.0,12799.86,12799.86,10975.0,1824.86,0.0,0.0,0.0,Jan-2016,6756.34,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,10928.0,,,,,,,,,,,,52600.0,,,
245,152550,3931451,5025326,5500.0,5500.0,5500.0, 36 months,15.8,192.83,C,C3,Teco People's Gas,2 years,OWN,27000.0,Not Verified,Mar-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3931451,  Borrower added on 03/26/13 > Debt consolidation<br><br> Borrower added on 03/27/13 > It's for debt consolidation<br>,debt_consolidation,Debt consolidation,330xx,FL,10.49,0.0,Apr-2006,0.0,,,9.0,0.0,5434.0,82.3,16.0,f,0.0,0.0,5910.1,5910.1,5500.0,410.1,0.0,0.0,0.0,Oct-2013,4947.46,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,6345.0,,,,,,,,,,,,6600.0,,,
246,396692,15639994,17732440,35000.0,35000.0,34950.0, 60 months,12.99,796.18,B,B5,Administrator,8 years,MORTGAGE,80000.0,Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15639994,,major_purchase,Major purchase,328xx,FL,26.03,0.0,Jun-1984,0.0,,,15.0,0.0,3569.0,7.1,48.0,w,25737.21,25700.44,15923.6,15900.85,9262.79,6660.81,0.0,0.0,0.0,Jan-2016,796.18,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,254067.0,,,,,,,,,,,,50500.0,,,
